Date,Open,High,Low,Close,Adj Close,Volume
2023-06-20,27.850000,28.450001,26.660000,28.400000,24.477161,1366200
2023-06-21,28.400000,28.750000,27.250000,27.330000,23.554960,875500
2023-06-22,27.250000,27.389999,26.540001,26.860001,23.149879,606500
2023-06-23,26.750000,27.540001,26.510000,27.430000,23.641148,683800
2023-06-26,27.330000,27.340000,26.010000,26.670000,22.986124,856800
2023-06-27,26.570000,26.990000,26.309999,26.860001,23.149879,604000
2023-06-28,26.870001,27.920000,26.750000,27.700001,23.873854,737900
2023-06-29,27.900000,28.549999,27.430000,28.330000,24.416830,762200
2023-06-30,28.500000,29.080000,28.420000,29.030001,25.020144,750500
2023-07-03,29.170000,29.540001,28.860001,28.990000,24.985666,621800
2023-07-05,28.860001,29.480000,28.770000,29.049999,25.037378,669800
2023-07-06,29.340000,29.340000,28.500000,29.129999,25.106327,447000
2023-07-07,29.320000,29.370001,28.750000,28.860001,24.873623,520700
2023-07-10,31.809999,35.299999,31.500000,34.689999,29.898335,7303000
2023-07-11,35.349998,36.000000,33.750000,34.400002,29.648396,3409100
2023-07-12,35.049999,35.049999,32.310001,32.650002,28.140120,1911400
2023-07-13,32.830002,33.509998,32.520000,32.840000,28.303873,743700
2023-07-14,33.250000,33.290001,31.910000,32.740002,28.217688,632400
2023-07-17,32.759998,32.889999,32.020000,32.689999,28.174589,746000
2023-07-18,32.500000,33.029999,31.629999,32.099998,27.666086,894900
2023-07-19,32.070000,32.220001,31.320000,31.379999,27.045540,681900
2023-07-20,31.200001,31.480000,30.299999,30.549999,26.330185,921800
2023-07-21,30.510000,31.420000,29.879999,31.290001,26.967974,795400
2023-07-24,31.400000,32.810001,31.200001,32.580002,28.079788,679900
2023-07-25,32.029999,33.099998,32.020000,32.840000,28.303873,539400
2023-07-26,33.000000,33.270000,32.619999,33.029999,28.467627,720400
2023-07-27,33.340000,33.500000,32.619999,32.849998,28.312490,590500
2023-07-28,33.000000,34.209999,33.000000,33.669998,29.019224,819700
2023-07-31,33.799999,34.669998,33.220001,34.669998,29.881100,759200
2023-08-01,34.439999,34.580002,33.660000,33.750000,29.088175,582000
2023-08-02,33.759998,33.930000,33.020000,33.290001,28.691715,471700
2023-08-03,33.590000,33.740002,32.520000,32.680000,28.165976,754900
2023-08-04,21.500000,25.740000,20.540001,25.090000,21.624367,11282300
2023-08-07,24.000000,24.020000,22.600000,23.660000,20.391890,4280600
2023-08-08,23.330000,23.639999,22.559999,23.520000,20.271227,1792400
2023-08-09,23.410000,24.150000,23.309999,23.750000,20.469458,1118800
2023-08-10,23.900000,24.750000,23.820000,24.709999,21.296854,1075700
2023-08-11,24.709999,25.650000,24.520000,24.850000,21.417517,1116200
2023-08-14,24.850000,24.930000,24.090000,24.160000,20.822824,1078200
2023-08-15,24.309999,24.309999,23.650000,23.740000,20.460838,1137300
2023-08-16,23.740000,24.190001,23.030001,23.150000,19.952335,1317400
2023-08-17,22.010000,22.450001,21.459999,22.150000,19.952335,1287800
2023-08-18,21.620001,22.690001,21.570000,22.219999,20.015388,708900
2023-08-21,22.150000,22.469999,20.299999,20.780001,18.718262,2376000
2023-08-22,20.420000,20.740000,19.280001,19.469999,17.538237,2506500
2023-08-23,19.260000,20.889999,18.709999,20.780001,18.718262,1416500
2023-08-24,20.660000,20.830000,19.870001,20.020000,18.033669,793500
2023-08-25,20.219999,20.430000,19.510000,19.600000,17.655340,905800
2023-08-28,19.750000,19.980000,19.320000,19.450001,17.520224,583300
2023-08-29,19.320000,19.879999,19.290001,19.870001,17.898552,735000
2023-08-30,19.799999,20.480000,19.639999,20.420000,18.393982,478200
2023-08-31,20.360001,20.590000,20.090000,20.090000,18.096724,730000
2023-09-01,20.459999,20.530001,20.010000,20.219999,18.213823,487500
2023-09-05,20.190001,20.200001,19.790001,19.850000,17.880535,515800
2023-09-06,19.809999,20.180000,19.760000,20.010000,18.024660,382200
2023-09-07,19.879999,20.450001,19.809999,20.350000,18.330925,383400
2023-09-08,20.350000,21.080000,20.260000,20.990000,18.907427,656600
2023-09-11,21.049999,22.000000,21.010000,21.830000,19.664083,575000
2023-09-12,21.799999,22.400000,21.700001,21.969999,19.790194,474900
2023-09-13,21.879999,22.100000,20.790001,21.059999,18.970482,436500
2023-09-14,21.230000,21.639999,20.680000,20.740000,18.682232,446900
2023-09-15,20.799999,20.980000,20.110001,20.910000,18.835365,756800
2023-09-18,20.570000,21.180000,20.400000,20.620001,18.574139,324800
2023-09-19,20.549999,20.870001,20.280001,20.670000,18.619177,298900
2023-09-20,20.950001,21.020000,20.350000,20.370001,18.348942,266800
2023-09-21,20.360001,20.650000,20.139999,20.309999,18.294895,263300
2023-09-22,20.309999,20.639999,19.900000,19.900000,17.925573,390500
2023-09-25,19.900000,20.209999,19.670000,20.040001,18.051683,397200
2023-09-26,20.000000,20.240000,19.719999,19.900000,17.925573,275900
2023-09-27,19.900000,20.270000,19.600000,19.730000,17.772440,458700
2023-09-28,19.809999,20.330000,19.670000,20.100000,18.105730,558700
2023-09-29,20.219999,20.580000,19.780001,19.780001,17.817480,547200
2023-10-02,19.799999,20.000000,19.370001,19.480000,17.547245,617300
2023-10-03,19.450001,19.990000,18.600000,18.820000,16.952728,810100
2023-10-04,18.850000,18.950001,18.000000,18.250000,16.439281,858700
2023-10-05,18.150000,18.740000,17.930000,18.469999,16.637453,526000
2023-10-06,18.450001,18.950001,18.260000,18.820000,16.952728,326700
2023-10-09,18.770000,18.920000,18.530001,18.719999,16.862650,269400
2023-10-10,18.730000,19.219999,18.610001,18.930000,17.051815,403600
2023-10-11,18.870001,19.139999,18.080000,18.240000,16.430275,667800
2023-10-12,18.400000,18.500000,17.459999,17.920000,16.142025,1000300
2023-10-13,17.879999,18.120001,17.650000,18.000000,16.214087,497600
2023-10-16,17.879999,18.070000,17.639999,17.959999,16.178055,502400
2023-10-17,17.660000,18.139999,17.660000,17.770000,16.006907,465400
2023-10-18,17.709999,17.980000,17.559999,17.860001,16.087976,341500
2023-10-19,17.860001,17.889999,17.340000,17.350000,15.628577,566100
2023-10-20,17.299999,17.740000,17.110001,17.520000,15.781712,459300
2023-10-23,17.500000,17.650000,17.299999,17.370001,15.646595,336400
2023-10-24,17.389999,17.930000,17.389999,17.750000,15.988891,373000
2023-10-25,17.680000,17.780001,17.340000,17.350000,15.628577,323400
2023-10-26,17.250000,17.520000,17.129999,17.180000,15.475446,282300
2023-10-27,17.200001,17.389999,17.090000,17.100000,15.403382,421100
2023-10-30,17.030001,17.240000,16.280001,16.790001,15.124141,1084200
2023-10-31,16.809999,16.820000,16.350000,16.500000,14.862913,547900
2023-11-01,16.490000,16.750000,16.160000,16.360001,14.736804,590400
2023-11-02,16.370001,17.290001,16.040001,17.200001,15.493462,775100
2023-11-03,18.750000,20.350000,18.410000,19.450001,17.520224,2463400
2023-11-06,19.799999,20.010000,19.219999,19.820000,17.853510,635200
2023-11-07,19.900000,20.190001,19.510000,20.040001,18.051683,548400
2023-11-08,20.000000,20.000000,19.330000,19.389999,17.466173,702800
2023-11-09,19.440001,19.559999,18.820000,19.030001,17.141895,483400
2023-11-10,19.000000,19.879999,18.570000,19.540001,17.601292,687100
2023-11-13,19.580000,19.700001,19.139999,19.230000,17.322050,898400
2023-11-14,19.480000,19.639999,19.260000,19.379999,17.457167,1020600
2023-11-15,19.570000,19.870001,19.450001,19.570000,17.628315,1680700
2023-11-16,18.410000,18.590000,17.200001,17.260000,16.384747,1750100
2023-11-17,17.450001,17.650000,17.270000,17.270000,16.394239,889500
2023-11-20,17.290001,17.420000,16.430000,16.520000,15.682272,1549500
2023-11-21,16.420000,16.590000,16.120001,16.420000,15.587342,1160200
2023-11-22,16.389999,16.900000,16.330000,16.830000,15.976551,708300
2023-11-24,16.719999,17.330000,16.719999,17.260000,16.384747,407800
2023-11-27,17.200001,17.420000,17.070000,17.250000,16.375254,748100
2023-11-28,17.270000,17.450001,16.950001,17.200001,16.327789,562100
2023-11-29,17.200001,17.469999,17.010000,17.090000,16.223368,618500
2023-11-30,17.100000,17.290001,16.740000,16.870001,16.014524,431700
2023-12-01,16.900000,17.240000,16.850000,17.059999,16.194887,420200
2023-12-04,17.030001,17.180000,16.799999,16.860001,16.005030,589300
2023-12-05,16.860001,16.969999,16.530001,16.580000,15.739229,569000
2023-12-06,16.540001,16.750000,16.420000,16.430000,15.596835,584500
2023-12-07,16.480000,16.510000,16.200001,16.290001,15.463936,756400
2023-12-08,16.299999,16.530001,16.270000,16.330000,15.501906,530700
2023-12-11,16.330000,16.520000,16.129999,16.309999,15.482920,927000
2023-12-12,16.290001,16.309999,15.660000,15.820000,15.017768,1329300
2023-12-13,15.750000,15.930000,15.010000,15.730000,14.932332,1711200
2023-12-14,15.550000,15.940000,15.350000,15.710000,14.913346,1108600
2023-12-15,15.710000,15.900000,15.000000,15.510000,14.723489,2066300
2023-12-18,15.500000,15.740000,15.220000,15.400000,14.619066,1122600
2023-12-19,15.330000,15.800000,15.330000,15.610000,14.818418,958900
2023-12-20,15.650000,16.309999,15.400000,15.730000,14.932332,1165800
2023-12-21,15.960000,17.000000,15.910000,16.950001,16.090467,1390500
2023-12-22,17.000000,18.090000,17.000000,17.690001,16.792942,1958200
2023-12-26,18.000000,18.570000,17.580000,17.610001,16.716999,974400
2023-12-27,17.830000,17.830000,16.910000,17.000000,16.137930,1279200
2023-12-28,17.100000,17.750000,17.100000,17.260000,16.384747,1397200
2023-12-29,17.250000,17.360001,16.809999,17.190001,16.318296,1228300
2024-01-02,17.320000,17.750000,17.100000,17.650000,16.754969,654800
2024-01-03,17.410000,17.709999,17.299999,17.590000,16.698011,532600
2024-01-04,17.650000,18.000000,17.420000,17.930000,17.020771,593300
2024-01-05,17.930000,18.100000,17.660000,17.740000,16.840405,653500
2024-01-08,17.900000,18.379999,17.600000,17.980000,17.068233,583800
2024-01-09,18.000000,18.110001,17.830000,17.910000,17.001785,321600
2024-01-10,17.900000,18.049999,17.299999,17.350000,16.470182,608900
2024-01-11,17.469999,17.480000,17.000000,17.120001,16.251846,469000
2024-01-12,17.260000,17.309999,17.030001,17.110001,16.242353,319200
2024-01-16,17.540001,18.080000,17.209999,17.870001,16.963814,1053400
2024-01-17,17.900000,18.129999,17.639999,17.950001,17.039757,728600
2024-01-18,18.100000,18.299999,17.570000,17.730000,16.830912,670500
2024-01-19,18.000000,18.000000,17.309999,17.500000,16.612576,557700
2024-01-22,17.500000,17.700001,17.379999,17.610001,16.716999,554800
2024-01-23,17.600000,17.799999,17.510000,17.690001,16.792942,339700
2024-01-24,17.610001,17.940001,17.580000,17.639999,16.745476,412100
2024-01-25,17.650000,18.000000,17.520000,17.920000,17.011278,466800
2024-01-26,17.920000,18.110001,17.780001,17.809999,16.906855,570100
2024-01-29,17.820000,17.959999,17.610001,17.639999,16.745476,453600
2024-01-30,17.680000,18.190001,17.450001,18.160000,17.239107,619900
2024-01-31,18.250000,18.850000,18.170000,18.250000,17.324543,941000
2024-02-01,18.590000,18.760000,18.270000,18.590000,17.647303,489800
2024-02-02,18.570000,18.760000,18.320000,18.389999,17.457443,483700
2024-02-05,18.500000,18.680000,18.219999,18.620001,17.675781,552200
2024-02-06,18.760000,18.850000,18.400000,18.790001,17.837160,388100
2024-02-07,18.950001,18.950001,18.430000,18.639999,17.694765,356600
2024-02-08,18.520000,19.410000,18.520000,19.280001,18.302313,668900
2024-02-09,19.430000,19.510000,18.930000,19.110001,18.140934,379100
2024-02-12,19.200001,19.450001,19.100000,19.330000,18.349777,451700
2024-02-13,19.500000,20.129999,19.379999,19.940001,18.928844,1014400
2024-02-14,20.500000,20.889999,20.260000,20.340000,19.308559,911400
2024-02-15,20.700001,21.480000,20.600000,20.990000,19.925598,1065800
2024-02-16,21.330000,21.530001,20.870001,21.219999,20.143934,813200
2024-02-20,21.450001,22.590000,21.410000,21.540001,20.447708,1602100
2024-02-21,21.740000,21.830000,18.570000,19.520000,18.530142,2653400
2024-02-22,19.600000,20.250000,19.469999,19.770000,18.767464,736700
2024-02-23,19.850000,19.950001,19.330000,19.840000,18.833914,453900
2024-02-26,19.900000,19.950001,19.139999,19.150000,18.178904,783800
2024-02-27,19.190001,19.379999,19.110001,19.320000,18.340282,554400
2024-02-28,19.150000,19.850000,18.719999,19.180000,18.207384,853400
2024-02-29,19.209999,20.049999,19.030001,20.010000,18.995295,827100
2024-03-01,19.950001,20.250000,19.660000,19.969999,18.957321,996000
2024-03-04,20.000000,20.180000,19.650000,19.670000,18.672535,978100
2024-03-05,19.980000,19.980000,19.250000,19.320000,18.340282,942800
2024-03-06,19.620001,19.850000,19.320000,19.670000,18.672535,849300
2024-03-07,19.750000,20.250000,19.610001,19.719999,18.719999,1402900
2024-03-08,18.549999,19.080000,17.719999,18.090000,18.090000,2306600
2024-03-11,17.950001,18.020000,17.250000,17.420000,17.420000,1581900
2024-03-12,17.309999,17.500000,16.809999,17.000000,17.000000,1263100
2024-03-13,16.950001,17.500000,16.920000,17.480000,17.480000,782900
2024-03-14,17.500000,17.500000,17.090000,17.340000,17.340000,567300
2024-03-15,17.219999,17.570000,17.180000,17.469999,17.469999,716400
2024-03-18,17.410000,17.459999,17.040001,17.160000,17.160000,747100
2024-03-19,17.250000,17.299999,17.010000,17.120001,17.120001,446300
2024-03-20,17.040001,17.549999,16.920000,17.379999,17.379999,573600
2024-03-21,17.490000,17.490000,17.000000,17.049999,17.049999,663500
2024-03-22,17.049999,17.180000,16.940001,17.020000,17.020000,498300
2024-03-25,17.040001,17.280001,17.000000,17.160000,17.160000,461600
2024-03-26,17.160000,17.230000,17.020000,17.080000,17.080000,518800
2024-03-27,17.190001,17.270000,16.950001,17.000000,17.000000,814400
2024-03-28,17.000000,17.100000,16.930000,17.010000,17.010000,503300
2024-04-01,17.010000,17.059999,16.809999,16.969999,16.969999,628400
2024-04-02,16.900000,16.950001,16.530001,16.809999,16.809999,685100
2024-04-03,16.790001,17.200001,16.750000,17.020000,17.020000,432500
2024-04-04,17.090000,17.350000,17.010000,17.020000,17.020000,491900
2024-04-05,17.000000,17.160000,16.950001,17.160000,17.160000,401800
2024-04-08,17.170000,17.360001,17.100000,17.230000,17.230000,425800
2024-04-09,17.250000,17.580000,17.170000,17.510000,17.510000,448500
