Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,70.699997,74.150002,70.500000,73.269997,73.269997,1968200
2023-08-16,72.129997,72.735001,66.500999,69.870003,69.870003,1160700
2023-08-17,70.320000,71.050003,68.800003,69.849998,69.849998,236500
2023-08-18,70.699997,88.879997,70.615997,87.480003,87.480003,1369000
2023-08-21,89.510002,99.500000,83.000000,90.389999,90.389999,1858000
2023-08-22,89.900002,90.910004,88.529999,90.699997,90.699997,380100
2023-08-23,90.000000,91.349998,86.400002,91.330002,91.330002,565200
2023-08-24,90.220001,93.500000,88.019997,92.970001,92.970001,551300
2023-08-25,93.709999,96.309998,92.224998,95.910004,95.910004,543800
2023-08-28,95.489998,99.559998,94.292000,98.430000,98.430000,406100
2023-08-29,98.570000,102.400002,96.199997,97.750000,97.750000,435000
2023-08-30,96.959999,101.419998,96.954002,100.669998,100.669998,332900
2023-08-31,99.070000,101.489998,97.500000,98.320000,98.320000,354100
2023-09-01,98.489998,100.889999,96.199997,100.570000,100.570000,418200
2023-09-05,99.510002,100.000000,96.970001,97.599998,97.599998,384500
2023-09-06,97.339996,98.445000,94.769997,95.290001,95.290001,344700
2023-09-07,94.769997,96.452003,91.620003,92.000000,92.000000,298600
2023-09-08,91.900002,93.110001,90.190002,91.150002,91.150002,301400
2023-09-11,91.269997,93.336998,88.504997,90.120003,90.120003,255300
2023-09-12,90.099998,91.339996,88.769997,88.980003,88.980003,129400
2023-09-13,88.730003,92.730003,88.730003,90.739998,90.739998,341400
2023-09-14,91.000000,92.007004,88.629997,89.000000,89.000000,222500
2023-09-15,89.101997,89.889999,86.559998,87.389999,87.389999,191200
2023-09-18,87.889999,88.010002,84.639999,84.800003,84.800003,138200
2023-09-19,85.110001,86.169998,83.267998,85.989998,85.989998,337300
2023-09-20,85.599998,88.400002,85.599998,87.870003,87.870003,262900
2023-09-21,87.300003,87.300003,82.860001,83.169998,83.169998,236800
2023-09-22,83.800003,87.010002,83.800003,86.449997,86.449997,193200
2023-09-25,85.510002,87.190002,85.510002,86.830002,86.830002,105200
