Date,Open,High,Low,Close,Adj Close,Volume
2023-03-23,60.000000,65.750000,56.500000,61.880001,61.880001,140313900
2023-03-24,59.750000,61.570000,59.099998,60.680000,60.680000,48929800
2023-03-27,62.459999,65.110001,61.549999,64.400002,64.400002,33436700
2023-03-28,64.000000,65.849998,63.500000,63.759998,63.759998,17257800
2023-03-29,64.805000,67.209999,64.559998,66.489998,66.489998,17574600
2023-03-30,68.989998,70.529999,67.790001,68.489998,68.489998,21097700
2023-03-31,68.589996,70.320000,68.050003,68.650002,68.650002,17878500
2023-04-03,67.599998,68.389999,65.805000,67.830002,67.830002,16969800
2023-04-04,68.260002,69.739998,67.669998,68.839996,68.839996,15229000
2023-04-05,67.214996,68.239998,66.620003,67.660004,67.660004,11586700
2023-04-06,66.800003,69.029999,66.160004,68.099998,68.099998,11359800
2023-04-10,66.330002,66.800003,65.470001,66.360001,66.360001,11598900
2023-04-11,67.050003,67.889999,65.760002,66.419998,66.419998,11471400
2023-04-12,67.279999,67.620003,62.599998,62.740002,62.740002,15733700
2023-04-13,63.290001,65.620003,63.200001,64.559998,64.559998,12875800
2023-04-14,64.300003,65.470001,63.689999,64.040001,64.040001,12061500
2023-04-17,63.820000,64.359001,63.110001,64.190002,64.190002,10833100
2023-04-18,64.800003,65.150002,63.845001,63.900002,63.900002,9487500
2023-04-19,63.000000,63.509998,61.430000,62.869999,62.869999,13775700
2023-04-20,61.720001,62.915001,61.540001,62.360001,62.360001,9367800
2023-04-21,62.180000,63.570000,62.020000,63.480000,63.480000,10855300
2023-04-24,63.700001,64.750000,63.049999,64.500000,64.500000,8457400
2023-04-25,63.919998,64.360001,60.970001,61.000000,61.000000,10416200
2023-04-26,61.209999,61.797001,60.009998,60.570000,60.570000,9262100
2023-04-27,61.180000,61.410000,58.910000,60.580002,60.580002,14361200
2023-04-28,59.830002,61.029999,58.970001,60.790001,60.790001,11809500
2023-05-01,60.689999,61.745998,59.750000,60.220001,60.220001,9293600
2023-05-02,59.610001,59.900002,57.630001,57.759998,57.759998,10440300
2023-05-03,57.980000,60.820000,57.419998,59.320000,59.320000,14798400
2023-05-04,59.220001,61.380001,59.209999,60.430000,60.430000,16023900
2023-05-05,60.639999,62.070000,58.794998,59.250000,59.250000,25446800
2023-05-08,59.270000,59.770000,57.770000,58.799999,58.799999,13623600
2023-05-09,58.410000,59.715000,57.889999,59.320000,59.320000,8377200
2023-05-10,59.970001,60.000000,57.150002,57.529999,57.529999,12457000
2023-05-11,56.650002,58.000000,55.700001,57.310001,57.310001,11818500
2023-05-12,57.299999,57.299999,55.110001,55.560001,55.560001,11793900
2023-05-15,55.299999,57.119999,55.049999,56.869999,56.869999,9421500
2023-05-16,55.740002,56.595001,55.049999,55.540001,55.540001,8377500
2023-05-17,56.070000,57.830002,55.459999,57.759998,57.759998,9165900
2023-05-18,57.939999,60.130001,57.520000,59.520000,59.520000,9851300
2023-05-19,59.474998,59.599998,58.145000,58.650002,58.650002,6607900
2023-05-22,58.000000,61.320000,57.540001,60.619999,60.619999,11142100
2023-05-23,60.330002,62.549999,59.820000,61.560001,61.560001,12693600
2023-05-24,60.595001,62.025002,59.959999,61.860001,61.860001,8886700
2023-05-25,62.020000,62.169998,59.009998,59.299999,59.299999,8927200
2023-05-26,59.500000,60.400002,58.970001,59.000000,59.000000,10070300
2023-05-30,59.759998,60.080002,57.779999,58.840000,58.840000,9715800
2023-05-31,58.410000,61.200001,58.360001,60.389999,60.389999,15274700
2023-06-01,59.680000,62.404999,59.040001,61.500000,61.500000,8765300
2023-06-02,62.500000,63.990002,61.270000,63.459999,63.459999,10643200
2023-06-05,63.709999,64.000000,62.573002,63.540001,63.540001,5880700
2023-06-06,62.360001,66.180000,62.209999,65.980003,65.980003,10479600
2023-06-07,66.500000,67.610001,65.110001,66.239998,66.239998,9270900
2023-06-08,66.370003,66.910004,64.820000,65.089996,65.089996,8673000
2023-06-09,65.260002,66.500000,64.570000,64.940002,64.940002,6558200
2023-06-12,65.209999,65.649002,63.580002,64.199997,64.199997,6165600
2023-06-13,65.379997,66.400002,64.870003,65.519997,65.519997,10102900
2023-06-14,64.839996,65.870003,62.869999,63.689999,63.689999,9173900
2023-06-15,63.650002,66.860001,63.560001,66.190002,66.190002,9395500
2023-06-16,66.510002,67.790001,65.700996,66.510002,66.510002,12245500
2023-06-20,65.889999,67.514999,65.349998,66.800003,66.800003,7456800
2023-06-21,66.709999,67.279999,64.809998,65.459999,65.459999,8859000
2023-06-22,64.889999,65.150002,63.139999,64.110001,64.110001,7225500
2023-06-23,62.799999,63.340000,61.855000,62.860001,62.860001,17123000
2023-06-26,62.660000,64.149002,61.650002,61.750000,61.750000,5506300
2023-06-27,62.330002,64.559998,62.044998,63.930000,63.930000,5865400
2023-06-28,63.700001,65.610001,63.330002,64.769997,64.769997,6638500
2023-06-29,64.875000,65.769997,63.740002,64.389999,64.389999,6240900
2023-06-30,65.099998,66.898003,64.809998,66.570000,66.570000,8715300
2023-07-03,66.669998,67.300003,66.040001,66.199997,66.199997,5669900
2023-07-05,65.730003,69.400002,65.139999,68.970001,68.970001,12995800
2023-07-06,67.379997,67.379997,63.439999,64.610001,64.610001,16449000
2023-07-07,64.199997,68.419998,64.099998,67.269997,67.269997,11725600
2023-07-10,66.839996,69.650002,66.720001,69.059998,69.059998,9165900
2023-07-11,69.750000,72.120003,69.059998,71.099998,71.099998,10022600
2023-07-12,72.830002,73.040001,70.580002,71.220001,71.220001,7823900
2023-07-13,72.739998,76.650002,72.529999,76.199997,76.199997,15648300
2023-07-14,76.315002,77.110001,74.839996,75.459999,75.459999,9338000
2023-07-17,75.305000,78.800003,74.309998,78.059998,78.059998,10001900
2023-07-18,78.065002,79.209999,77.570000,79.029999,79.029999,6736800
2023-07-19,79.150002,80.599998,78.110001,78.190002,78.190002,8320700
