Date,Open,High,Low,Close,Adj Close,Volume
2022-09-14,22.830000,23.020000,22.160000,22.879999,22.791317,283400
2022-09-15,22.540001,23.990000,22.540001,23.490000,23.398952,315900
2022-09-16,23.000000,23.240000,22.490000,23.170000,23.080194,538000
2022-09-19,22.700001,23.040001,21.350000,21.350000,21.267248,376400
2022-09-20,21.000000,21.670000,21.000000,21.440001,21.356899,224900
2022-09-21,21.639999,22.160000,20.930000,20.959999,20.878759,255700
2022-09-22,20.850000,21.180000,19.500000,19.760000,19.683411,299200
2022-09-23,19.260000,19.719999,18.610001,19.660000,19.583797,297100
2022-09-26,19.040001,19.900000,19.040001,19.150000,19.075775,214000
2022-09-27,19.459999,19.809999,18.620001,18.889999,18.816782,210100
2022-09-28,19.400000,19.570000,18.340000,19.230000,19.155464,243900
2022-09-29,18.100000,18.809999,17.820000,18.379999,18.308760,445700
2022-09-30,18.760000,20.090000,18.370001,18.969999,18.896473,387700
2022-10-03,19.400000,19.400000,18.389999,18.820000,18.747053,183000
2022-10-04,19.469999,20.370001,19.450001,20.350000,20.271124,232000
2022-10-05,19.530001,20.150000,19.309999,20.139999,20.061937,151100
2022-10-06,20.100000,20.480000,19.840000,19.889999,19.812906,114500
2022-10-07,19.440001,19.500000,18.360001,18.580000,18.507984,291500
2022-10-10,18.320000,18.730000,18.080000,18.330000,18.258953,133000
2022-10-11,18.400000,18.700001,17.850000,18.590000,18.517946,216200
2022-10-12,18.629999,18.730000,18.260000,18.400000,18.328682,173300
2022-10-13,17.570000,19.219999,17.290001,18.940001,18.866590,197500
2022-10-14,19.129999,19.299999,18.040001,18.070000,17.999962,195800
2022-10-17,18.520000,19.040001,18.180000,18.700001,18.627520,246500
2022-10-18,19.450001,19.540001,18.680000,18.879999,18.806820,122300
2022-10-19,18.850000,18.850000,17.530001,17.840000,17.770853,260800
2022-10-20,17.799999,18.510000,17.330000,17.559999,17.491938,272300
2022-10-21,17.000000,18.510000,16.990000,18.330000,18.258953,339500
2022-10-24,18.680000,19.030001,17.980000,18.920000,18.846666,273400
2022-10-25,19.100000,20.230000,19.000000,19.830000,19.753139,290400
2022-10-26,19.809999,20.860001,19.410000,20.010000,19.932442,266600
2022-10-27,20.219999,20.510000,19.770000,19.809999,19.733217,188000
2022-10-28,19.840000,20.490000,19.840000,20.400000,20.320930,280200
2022-10-31,20.320000,20.709999,19.700001,19.790001,19.713295,321100
2022-11-01,20.370001,20.370001,19.139999,19.330000,19.255077,316700
2022-11-02,19.420000,19.420000,18.040001,18.120001,18.049768,352800
2022-11-03,17.930000,18.080000,17.650000,17.700001,17.631395,201400
2022-11-04,18.090000,18.160000,17.180000,17.860001,17.790775,372400
2022-11-07,18.180000,18.680000,16.520000,16.620001,16.555582,359900
2022-11-08,16.690001,17.690001,16.330000,16.860001,16.794651,406900
2022-11-09,16.799999,17.469999,15.230000,16.030001,15.967869,552300
2022-11-10,16.920000,30.440001,16.910000,22.780001,22.691706,9160000
2022-11-11,22.950001,24.500000,21.760000,23.620001,23.528450,1340100
2022-11-14,23.200001,24.570000,22.650000,22.860001,22.771397,418600
2022-11-15,23.629999,27.000000,23.320000,25.660000,25.560543,810200
2022-11-16,25.090000,25.480000,19.889999,20.049999,19.972286,737000
2022-11-17,19.559999,19.900000,18.690001,19.430000,19.354691,679500
2022-11-18,20.020000,20.020000,17.860001,18.530001,18.458179,782800
2022-11-21,18.389999,18.709999,17.870001,18.430000,18.358566,318000
2022-11-22,18.590000,19.260000,17.910000,19.100000,19.025969,239200
2022-11-23,19.020000,19.920000,18.639999,19.360001,19.284962,226800
2022-11-25,19.209999,19.340000,18.760000,19.320000,19.245115,214400
2022-11-28,18.940001,19.260000,17.750000,17.799999,17.731007,230100
2022-11-29,17.790001,18.250000,17.660000,17.980000,17.910309,327100
2022-11-30,18.020000,19.129999,17.809999,18.990000,18.916395,347800
2022-12-01,19.290001,19.629999,18.520000,19.350000,19.275000,241400
2022-12-02,18.809999,19.120001,18.389999,18.980000,18.980000,240300
2022-12-05,18.950001,19.080000,18.150000,18.420000,18.420000,325200
2022-12-06,18.520000,18.680000,17.870001,18.620001,18.620001,316000
2022-12-07,18.450001,19.080000,17.990000,18.730000,18.730000,221900
2022-12-08,18.850000,20.180000,18.620001,20.080000,20.080000,309100
2022-12-09,19.910000,20.370001,19.680000,19.820000,19.820000,344000
2022-12-12,19.860001,21.740000,19.740000,21.230000,21.230000,375700
2022-12-13,22.139999,23.090000,20.330000,20.840000,20.840000,665900
2022-12-14,20.920000,22.070000,20.850000,21.180000,21.180000,405900
2022-12-15,20.549999,20.959999,19.350000,19.459999,19.459999,384300
2022-12-16,19.219999,19.719999,18.330000,19.309999,19.309999,1012600
2022-12-19,19.469999,20.000000,18.680000,18.959999,18.959999,368300
2022-12-20,18.780001,19.770000,18.750000,19.549999,19.549999,429500
2022-12-21,19.700001,20.230000,19.520000,19.790001,19.790001,207700
2022-12-22,19.500000,19.719999,18.690001,19.530001,19.530001,183200
2022-12-23,19.480000,19.889999,19.110001,19.340000,19.340000,190000
2022-12-27,19.340000,19.680000,18.840000,19.530001,19.530001,181400
2022-12-28,19.420000,19.770000,18.889999,19.030001,19.030001,115400
2022-12-29,19.420000,20.580000,19.190001,20.490000,20.490000,179900
2022-12-30,20.200001,20.639999,19.670000,19.959999,19.959999,287500
2023-01-03,20.350000,20.959999,18.930000,19.430000,19.430000,378800
2023-01-04,19.730000,20.480000,19.389999,19.750000,19.750000,296900
2023-01-05,19.440001,19.440001,17.940001,18.090000,18.090000,308600
2023-01-06,18.209999,18.549999,17.530001,18.440001,18.440001,309200
2023-01-09,18.780001,19.150000,17.760000,17.840000,17.840000,231400
2023-01-10,17.650000,19.299999,17.170000,18.760000,18.760000,445500
2023-01-11,18.950001,20.080000,18.709999,19.540001,19.540001,389900
2023-01-12,19.719999,20.040001,19.040001,19.750000,19.750000,322400
2023-01-13,19.410000,19.750000,18.980000,19.110001,19.110001,300500
2023-01-17,19.120001,19.889999,18.709999,19.670000,19.670000,298700
2023-01-18,19.959999,20.270000,19.020000,19.090000,19.090000,162600
2023-01-19,18.730000,18.830000,18.030001,18.540001,18.540001,197200
2023-01-20,18.790001,19.340000,18.530001,19.280001,19.280001,274200
2023-01-23,19.309999,19.950001,19.110001,19.750000,19.750000,159400
2023-01-24,19.639999,20.129999,19.370001,19.520000,19.520000,138600
2023-01-25,19.070000,19.379999,18.309999,19.100000,19.100000,308900
2023-01-26,19.490000,19.639999,18.879999,19.450001,19.450001,161800
2023-01-27,19.340000,19.639999,18.620001,19.010000,19.010000,428600
2023-01-30,18.650000,18.840000,18.139999,18.190001,18.190001,208100
2023-01-31,18.330000,19.100000,18.330000,19.059999,19.059999,327400
2023-02-01,19.129999,19.549999,18.240000,19.420000,19.420000,478100
2023-02-02,19.780001,21.549999,19.670000,20.900000,20.900000,457700
2023-02-03,20.370001,21.330000,20.160000,20.299999,20.299999,334400
2023-02-06,20.059999,20.219999,19.420000,19.639999,19.639999,169500
2023-02-07,19.639999,20.389999,19.309999,20.260000,20.260000,355700
2023-02-08,20.240000,20.290001,19.540001,20.160000,20.160000,140200
2023-02-09,20.480000,20.620001,20.040001,20.190001,20.190001,233100
2023-02-10,19.879999,20.650000,18.830000,18.860001,18.860001,271300
2023-02-13,18.900000,19.129999,18.160000,18.219999,18.219999,582100
2023-02-14,18.180000,18.660000,17.770000,18.370001,18.370001,491300
2023-02-15,18.240000,18.400000,18.049999,18.330000,18.330000,243400
2023-02-16,18.020000,18.209999,17.180000,17.209999,17.209999,348200
2023-02-17,17.219999,17.420000,16.959999,17.160000,17.160000,397400
2023-02-21,16.900000,16.990000,15.960000,16.389999,16.389999,494200
2023-02-22,16.910000,19.750000,16.840000,18.049999,18.049999,1127100
2023-02-23,18.150000,18.290001,17.120001,17.799999,17.799999,471600
2023-02-24,17.290001,17.410000,16.799999,17.110001,17.110001,262300
2023-02-27,17.350000,17.990000,17.309999,17.480000,17.480000,273600
2023-02-28,17.450001,17.840000,17.379999,17.379999,17.379999,310700
2023-03-01,17.340000,17.580000,16.850000,17.049999,17.049999,274400
2023-03-02,16.879999,17.500000,16.709999,17.290001,17.290001,329800
2023-03-03,17.389999,17.799999,17.020000,17.780001,17.780001,341600
2023-03-06,17.770000,17.770000,16.500000,16.709999,16.709999,679000
2023-03-07,16.760000,16.900000,16.240000,16.290001,16.290001,640600
2023-03-08,16.250000,16.870001,15.660000,16.770000,16.770000,375700
2023-03-09,16.770000,17.580000,16.469999,16.780001,16.780001,389500
2023-03-10,16.719999,16.719999,15.800000,16.160000,16.160000,383600
2023-03-13,15.970000,16.540001,15.610000,15.900000,15.900000,378300
2023-03-14,16.950001,17.750000,16.100000,16.270000,16.270000,467400
2023-03-15,12.690000,14.500000,12.040000,14.420000,14.420000,1368500
2023-03-16,14.000000,14.850000,13.800000,14.750000,14.750000,640900
2023-03-17,14.590000,14.860000,13.590000,13.690000,13.690000,904400
2023-03-20,13.920000,14.080000,13.350000,13.760000,13.760000,405500
2023-03-21,14.060000,14.650000,14.050000,14.490000,14.490000,403000
2023-03-22,14.490000,14.650000,13.730000,13.760000,13.760000,381900
2023-03-23,13.890000,14.350000,13.470000,13.610000,13.610000,310200
2023-03-24,13.500000,13.590000,12.630000,12.870000,12.870000,544900
2023-03-27,13.030000,13.300000,12.620000,13.000000,13.000000,426800
2023-03-28,12.940000,13.220000,12.670000,13.120000,13.120000,235200
2023-03-29,13.360000,13.490000,13.140000,13.370000,13.370000,210100
2023-03-30,13.510000,13.580000,12.760000,12.860000,12.860000,191100
2023-03-31,13.020000,13.330000,12.870000,13.190000,13.190000,334600
2023-04-03,13.250000,13.270000,12.620000,12.810000,12.810000,295400
2023-04-04,12.810000,12.880000,12.210000,12.350000,12.350000,350300
2023-04-05,12.260000,12.310000,11.750000,11.990000,11.990000,368700
2023-04-06,12.060000,13.390000,11.810000,13.050000,13.050000,735400
2023-04-10,14.560000,17.760000,14.400000,15.100000,15.100000,5604000
2023-04-11,15.760000,19.330000,15.410000,18.430000,18.430000,3421800
2023-04-12,19.000000,19.000000,17.530001,17.600000,17.600000,1070000
2023-04-13,17.500000,18.360001,17.100000,18.049999,18.049999,760100
2023-04-14,17.990000,18.260000,17.590000,17.879999,17.879999,344200
2023-04-17,17.879999,18.440001,17.740000,18.280001,18.280001,300200
2023-04-18,18.379999,18.540001,17.520000,17.610001,17.610001,364900
2023-04-19,17.430000,17.770000,17.260000,17.549999,17.549999,227700
2023-04-20,17.240000,17.620001,17.170000,17.309999,17.309999,230100
2023-04-21,17.280001,17.610001,17.100000,17.440001,17.440001,253800
2023-04-24,17.459999,17.580000,16.469999,16.610001,16.610001,252400
2023-04-25,16.400000,16.450001,15.810000,15.860000,15.860000,294200
2023-04-26,16.299999,16.379999,15.740000,15.830000,15.830000,180400
2023-04-27,16.209999,16.370001,15.920000,16.350000,16.350000,226700
2023-04-28,16.350000,16.629999,16.250000,16.260000,16.260000,178400
2023-05-01,16.129999,16.400000,15.900000,16.040001,16.040001,248500
2023-05-02,15.950000,16.040001,15.220000,15.260000,15.260000,285100
2023-05-03,15.450000,16.170000,15.450000,15.760000,15.760000,324000
2023-05-04,15.590000,16.139999,15.450000,15.910000,15.910000,325200
2023-05-05,16.250000,16.490000,15.690000,15.850000,15.850000,267000
2023-05-08,15.900000,16.719999,15.390000,16.700001,16.700001,337500
2023-05-09,16.610001,16.980000,16.090000,16.620001,16.620001,423000
2023-05-10,17.530001,18.180000,15.850000,16.100000,16.100000,765100
2023-05-11,16.000000,16.299999,15.140000,15.290000,15.290000,342900
2023-05-12,15.300000,15.790000,15.290000,15.430000,15.430000,277200
2023-05-15,15.430000,15.760000,15.250000,15.730000,15.730000,232100
2023-05-16,15.510000,15.860000,15.340000,15.370000,15.370000,240100
2023-05-17,15.500000,16.750000,15.320000,16.719999,16.719999,346300
2023-05-18,16.730000,17.709999,16.730000,17.450001,17.450001,391400
2023-05-19,17.650000,18.250000,17.270000,17.450001,17.450001,301400
2023-05-22,17.400000,18.620001,17.299999,18.530001,18.530001,338300
2023-05-23,18.400000,18.889999,18.280001,18.410000,18.410000,228800
2023-05-24,18.150000,18.500000,17.350000,18.430000,18.430000,235700
2023-05-25,18.469999,18.610001,18.020000,18.549999,18.549999,176500
2023-05-26,18.549999,20.170000,18.430000,19.809999,19.809999,495600
2023-05-30,20.200001,20.379999,19.459999,19.930000,19.930000,259300
2023-05-31,19.650000,20.200001,19.120001,19.920000,19.920000,725800
2023-06-01,19.740000,20.080000,19.230000,19.520000,19.520000,289000
2023-06-02,19.870001,20.870001,19.389999,20.430000,20.430000,336100
2023-06-05,20.080000,20.400000,19.309999,19.959999,19.959999,247900
2023-06-06,19.860001,20.950001,19.740000,20.510000,20.510000,303100
2023-06-07,20.639999,22.049999,20.639999,22.000000,22.000000,493000
2023-06-08,21.950001,22.420000,21.160000,22.049999,22.049999,390600
2023-06-09,22.030001,22.340000,21.629999,22.219999,22.219999,234100
2023-06-12,22.299999,23.219999,22.059999,22.629999,22.629999,404000
2023-06-13,22.799999,24.059999,22.700001,23.270000,23.270000,430900
2023-06-14,23.260000,23.420000,22.299999,22.719999,22.719999,359400
2023-06-15,22.450001,22.740000,22.010000,22.700001,22.700001,281700
2023-06-16,22.990000,22.990000,22.020000,22.650000,22.650000,671200
2023-06-20,22.660000,23.430000,22.420000,23.110001,23.110001,317500
2023-06-21,23.500000,23.500000,22.260000,22.549999,22.549999,260800
2023-06-22,22.440001,22.950001,22.020000,22.889999,22.889999,193500
2023-06-23,22.459999,23.350000,22.209999,22.850000,22.850000,505600
2023-06-26,22.830000,25.010000,22.830000,24.639999,24.639999,728700
2023-06-27,24.700001,25.290001,23.889999,24.790001,24.790001,436000
2023-06-28,25.209999,27.950001,24.930000,27.650000,27.650000,1169500
2023-06-29,27.549999,27.990000,26.110001,26.940001,26.940001,743100
2023-06-30,27.400000,28.270000,24.360001,25.200001,25.200001,1076700
2023-07-03,25.400000,26.500000,24.910000,26.260000,26.260000,309600
2023-07-05,25.910000,26.820000,25.559999,25.670000,25.670000,353200
2023-07-06,27.240000,27.559999,21.629999,22.980000,22.980000,1412800
2023-07-07,23.020000,25.100000,22.980000,24.610001,24.610001,486400
2023-07-10,24.700001,25.879999,24.700001,25.660000,25.660000,320200
2023-07-11,25.920000,26.129999,24.860001,25.030001,25.030001,186700
2023-07-12,25.750000,25.799999,24.879999,25.459999,25.459999,437500
2023-07-13,25.740000,25.940001,25.379999,25.410000,25.410000,379900
2023-07-14,25.299999,25.379999,24.260000,24.750000,24.750000,411300
2023-07-17,22.280001,28.100000,21.559999,27.650000,27.650000,1245300
2023-07-18,27.660000,28.340000,27.370001,27.920000,27.920000,316200
2023-07-19,28.000000,28.469999,27.090000,27.760000,27.760000,377200
2023-07-20,27.700001,27.740000,26.209999,26.650000,26.650000,360500
2023-07-21,27.160000,27.639999,25.950001,26.219999,26.219999,314300
2023-07-24,26.160000,27.309999,25.870001,27.200001,27.200001,382500
2023-07-25,27.209999,28.230000,26.459999,28.190001,28.190001,739800
2023-07-26,27.959999,28.490000,27.100000,28.340000,28.340000,353000
2023-07-27,28.870001,29.980000,27.150000,27.209999,27.209999,477900
2023-07-28,27.740000,28.969999,27.740000,28.299999,28.299999,317100
2023-07-31,29.000000,32.869999,28.750000,30.959999,30.959999,734000
2023-08-01,30.360001,30.920000,29.440001,29.490000,29.490000,338400
2023-08-02,28.730000,28.850000,26.809999,27.820000,27.820000,425600
2023-08-03,27.440001,27.639999,26.469999,27.070000,27.070000,288100
2023-08-04,27.080000,28.480000,26.879999,27.940001,27.940001,284600
2023-08-07,27.870001,27.980000,26.299999,27.590000,27.590000,329200
2023-08-08,27.100000,27.110001,26.049999,26.250000,26.250000,532000
2023-08-09,25.309999,25.990000,20.860001,21.709999,21.709999,1231300
2023-08-10,21.840000,22.260000,14.570000,14.790000,14.790000,3930500
2023-08-11,15.020000,16.870001,14.020000,16.830000,16.830000,2053500
2023-08-14,16.320000,16.530001,12.910000,14.370000,14.370000,3039300
2023-08-15,13.990000,15.000000,13.850000,14.860000,14.860000,1097400
2023-08-16,14.670000,15.040000,14.150000,14.690000,14.690000,800700
2023-08-17,14.530000,15.350000,14.050000,15.080000,15.080000,848000
2023-08-18,14.500000,14.790000,13.880000,13.930000,13.930000,853900
2023-08-21,13.860000,15.060000,13.750000,14.330000,14.330000,1077300
2023-08-22,14.500000,14.500000,13.580000,14.410000,14.410000,564300
2023-08-23,14.440000,15.200000,14.400000,14.870000,14.870000,499400
2023-08-24,14.850000,14.850000,13.830000,14.100000,14.100000,539000
2023-08-25,14.240000,15.590000,14.230000,15.200000,15.200000,661500
2023-08-28,15.360000,15.520000,15.040000,15.160000,15.160000,370300
2023-08-29,15.200000,16.290001,14.960000,16.020000,16.020000,315600
2023-08-30,16.030001,16.590000,15.800000,16.400000,16.400000,352000
2023-08-31,16.440001,16.790001,16.299999,16.700001,16.700001,309300
2023-09-01,16.730000,17.270000,16.230000,16.330000,16.330000,339400
2023-09-05,16.000000,16.150000,14.730000,15.460000,15.460000,526500
2023-09-06,15.450000,15.800000,15.160000,15.270000,15.270000,357100
2023-09-07,14.950000,15.160000,14.500000,15.060000,15.060000,524700
2023-09-08,14.700000,15.460000,14.480000,15.310000,15.310000,497400
2023-09-11,15.570000,15.780000,15.250000,15.470000,15.470000,323000
2023-09-12,15.390000,15.630000,14.620000,14.660000,14.660000,386300
2023-09-13,14.700000,14.880000,13.940000,14.190000,14.190000,449000
2023-09-14,14.440000,14.810000,14.230000,14.320000,14.320000,350000
2023-09-15,14.040000,14.500000,13.660000,14.330000,14.330000,839500
2023-09-18,14.270000,14.330000,12.980000,13.100000,13.100000,652100
2023-09-19,13.020000,13.140000,10.750000,11.620000,11.620000,2307500
2023-09-20,11.800000,12.640000,11.500000,11.660000,11.660000,1064500
2023-09-21,11.260000,12.080000,11.140000,11.740000,11.740000,427700
2023-09-22,11.710000,12.050000,11.570000,11.600000,11.600000,437500
2023-09-25,11.530000,12.060000,11.370000,11.890000,11.890000,788100
2023-09-26,11.240000,11.370000,9.920000,10.680000,10.680000,1702300
2023-09-27,10.850000,10.900000,10.100000,10.470000,10.470000,1142300
2023-09-28,10.330000,10.710000,10.140000,10.210000,10.210000,812200
2023-09-29,9.660000,10.510000,9.120000,9.880000,9.880000,3379400
2023-10-02,9.720000,10.190000,8.320000,8.720000,8.720000,6745800
2023-10-03,8.590000,8.670000,8.050000,8.240000,8.240000,1307500
2023-10-04,8.200000,8.290000,5.420000,6.940000,6.940000,5572300
2023-10-05,6.870000,7.250000,6.030000,7.100000,7.100000,2079700
2023-10-06,7.080000,7.310000,6.620000,7.270000,7.270000,1526000
2023-10-09,7.210000,7.740000,7.110000,7.530000,7.530000,1224100
2023-10-10,7.500000,8.400000,6.590000,6.800000,6.800000,1501900
2023-10-11,6.960000,7.220000,6.430000,7.000000,7.000000,1221000
2023-10-12,6.810000,7.480000,6.560000,6.650000,6.650000,1162300
2023-10-13,6.640000,6.740000,6.210000,6.490000,6.490000,1062900
2023-10-16,6.500000,6.780000,6.290000,6.710000,6.710000,994200
2023-10-17,6.620000,7.420000,6.600000,6.620000,6.620000,1118300
2023-10-18,6.540000,6.660000,5.900000,6.300000,6.300000,1820000
2023-10-19,6.220000,6.540000,5.990000,6.030000,6.030000,1611600
2023-10-20,6.000000,6.030000,5.620000,5.750000,5.750000,1486200
2023-10-23,5.670000,5.890000,5.380000,5.730000,5.730000,1310700
2023-10-24,5.790000,6.210000,5.710000,5.780000,5.780000,1177800
2023-10-25,5.650000,5.670000,5.200000,5.240000,5.240000,1575900
2023-10-26,5.190000,5.720000,5.120000,5.560000,5.560000,1236700
2023-10-27,5.600000,5.670000,5.410000,5.520000,5.520000,859400
2023-10-30,5.610000,5.910000,5.360000,5.900000,5.900000,925900
2023-10-31,5.950000,6.290000,5.870000,6.090000,6.090000,977000
2023-11-01,6.110000,6.190000,5.230000,5.310000,5.310000,1327800
2023-11-02,5.390000,6.020000,5.380000,5.970000,5.970000,1117100
2023-11-03,6.160000,6.470000,6.040000,6.200000,6.200000,858900
2023-11-06,6.200000,6.380000,5.800000,5.990000,5.990000,709900
2023-11-07,5.850000,6.130000,5.590000,5.650000,5.650000,883800
2023-11-08,5.440000,5.460000,4.600000,4.890000,4.890000,2109200
2023-11-09,3.700000,4.410000,3.190000,3.650000,3.650000,4315500
2023-11-10,3.670000,3.750000,3.140000,3.560000,3.560000,2752300
2023-11-13,3.420000,3.600000,3.110000,3.390000,3.390000,2697300
2023-11-14,3.710000,4.080000,3.470000,3.590000,3.590000,2670300
2023-11-15,3.640000,7.270000,3.550000,5.660000,5.660000,35924900
2023-11-16,5.570000,5.570000,4.070000,4.620000,4.620000,7609300
2023-11-17,4.740000,5.290000,4.460000,5.150000,5.150000,3250300
2023-11-20,5.150000,5.460000,4.990000,5.010000,5.010000,2082100
2023-11-21,4.970000,4.990000,4.610000,4.740000,4.740000,1316500
2023-11-22,4.740000,4.850000,4.460000,4.600000,4.600000,905400
2023-11-24,4.620000,4.790000,4.580000,4.650000,4.650000,537300
2023-11-27,4.650000,4.660000,4.280000,4.320000,4.320000,1446300
2023-11-28,4.400000,4.420000,4.180000,4.370000,4.370000,1039100
2023-11-29,4.450000,4.690000,4.390000,4.480000,4.480000,1025100
2023-11-30,4.560000,4.600000,3.850000,3.940000,3.940000,2131200
2023-12-01,3.940000,4.400000,3.830000,4.320000,4.320000,1916500
2023-12-04,4.320000,4.430000,4.130000,4.400000,4.400000,1118400
2023-12-05,4.350000,4.350000,3.960000,4.060000,4.060000,1007300
2023-12-06,4.060000,4.200000,3.970000,4.010000,4.010000,808800
2023-12-07,4.050000,4.670000,3.960000,4.650000,4.650000,1990300
2023-12-08,4.550000,5.120000,4.500000,4.980000,4.980000,1511600
2023-12-11,4.920000,4.950000,4.580000,4.650000,4.650000,1352500
2023-12-12,4.640000,4.640000,4.310000,4.410000,4.410000,1039700
2023-12-13,4.360000,4.690000,4.080000,4.600000,4.600000,1305800
2023-12-14,4.810000,5.850000,4.810000,5.330000,5.330000,3401800
2023-12-15,5.330000,5.380000,4.790000,4.930000,4.930000,2597900
2023-12-18,2.470000,3.270000,1.340000,1.600000,1.600000,21641900
2023-12-19,1.480000,2.290000,1.440000,2.080000,2.080000,9412900
2023-12-20,2.000000,2.330000,1.870000,1.890000,1.890000,7606300
2023-12-21,2.070000,2.140000,1.870000,2.020000,2.020000,3360900
2023-12-22,1.970000,2.140000,1.950000,1.990000,1.990000,2054800
2023-12-26,1.970000,2.040000,1.630000,1.710000,1.710000,2832000
2023-12-27,1.710000,1.720000,1.050000,1.160000,1.160000,12332600
2023-12-28,0.950000,1.410000,0.490000,0.850000,0.850000,9510000
2023-12-29,0.850000,1.160000,0.770000,1.040000,1.040000,5596100
2024-01-02,1.050000,1.830000,0.910000,1.740000,1.740000,5270800
2024-01-03,1.650000,1.920000,1.500000,1.500000,1.500000,2503100
2024-01-04,1.530000,3.050000,1.530000,2.930000,2.930000,5195200
2024-01-05,2.860000,2.940000,2.150000,2.610000,2.610000,1538200
2024-01-08,2.550000,2.630000,2.210000,2.280000,2.280000,1038000
2024-01-09,2.210000,2.690000,2.210000,2.410000,2.410000,621700
2024-01-10,2.410000,2.500000,2.290000,2.410000,2.410000,465500
2024-01-11,2.370000,2.430000,2.000000,2.070000,2.070000,607900
2024-01-12,2.010000,2.330000,1.850000,2.160000,2.160000,794800
