Date,Open,High,Low,Close,Adj Close,Volume
2023-03-31,71.250000,71.760002,70.279999,71.690002,69.668633,3648400
2023-04-03,71.959999,72.650002,71.139999,71.730003,69.707512,2702700
2023-04-04,71.889999,72.059998,70.080002,70.379997,68.395569,2150300
2023-04-05,70.349998,71.260002,70.129997,70.559998,68.570496,1612200
2023-04-06,71.669998,72.160004,70.489998,71.550003,69.532585,1858200
2023-04-10,71.239998,72.860001,70.910004,72.820000,70.766762,1305100
2023-04-11,74.180000,75.169998,73.610001,74.339996,72.243904,2369400
2023-04-12,75.150002,75.360001,74.400002,74.629997,72.525734,1839000
2023-04-13,74.730003,74.959999,73.320000,74.500000,72.399399,2032500
2023-04-14,74.830002,75.120003,73.660004,74.089996,72.000954,1677100
2023-04-17,74.180000,75.260002,74.120003,75.239998,73.118530,1753400
2023-04-18,75.169998,75.529999,74.650002,75.449997,73.322609,1357400
2023-04-19,74.870003,76.309998,74.849998,76.250000,74.100060,1296600
2023-04-20,76.199997,76.309998,75.250000,75.879997,73.740486,1239400
2023-04-21,76.080002,76.220001,75.050003,75.629997,73.497543,1494700
2023-04-24,75.949997,76.059998,74.459999,75.330002,73.206001,1848800
2023-04-25,75.040001,76.660004,74.769997,76.389999,74.236115,2247700
2023-04-26,76.099998,76.940002,75.750000,76.169998,74.022301,2619800
2023-04-27,76.199997,78.000000,76.199997,77.989998,75.790993,2109900
2023-04-28,78.250000,79.269997,77.959999,79.220001,76.986320,2314000
2023-05-01,79.000000,79.650002,78.120003,78.260002,76.053383,2025200
2023-05-02,78.110001,78.470001,76.760002,77.349998,75.169037,2531900
2023-05-03,78.139999,79.040001,76.449997,77.519997,75.334236,2281500
2023-05-04,77.699997,78.209999,75.930000,76.900002,74.731735,2234100
2023-05-05,77.209999,78.980003,76.839996,78.760002,76.539284,1697200
2023-05-08,77.360001,77.989998,76.199997,76.330002,74.177803,4200500
2023-05-09,76.349998,78.720001,76.000000,78.320000,76.111694,4261000
2023-05-10,78.800003,79.699997,77.949997,79.379997,77.141800,2426300
2023-05-11,78.800003,79.900002,78.190002,79.150002,76.918289,2530200
2023-05-12,79.120003,79.589996,78.800003,79.300003,77.064056,1887300
2023-05-15,79.110001,80.239998,78.580002,80.129997,78.474304,2221400
2023-05-16,80.300003,80.300003,77.480003,77.529999,75.928032,2166300
2023-05-17,77.809998,77.940002,76.389999,77.510002,75.908447,1911000
2023-05-18,77.000000,77.820000,76.470001,76.879997,75.291458,1943100
2023-05-19,77.260002,77.519997,76.120003,76.540001,74.958488,1848000
2023-05-22,76.639999,77.419998,76.309998,76.489998,74.909523,1457800
2023-05-23,76.400002,77.330002,76.089996,76.169998,74.596123,1638000
2023-05-24,76.120003,76.389999,74.120003,74.230003,72.696220,1925900
2023-05-25,74.519997,74.519997,72.470001,73.620003,72.098824,1889200
2023-05-26,73.900002,74.000000,72.849998,73.540001,72.020485,1569000
2023-05-30,73.309998,74.150002,72.830002,73.129997,71.618942,1924000
2023-05-31,73.550003,74.839996,73.250000,74.610001,73.068367,7307300
2023-06-01,74.080002,75.110001,73.279999,74.610001,73.068367,1906400
2023-06-02,75.639999,76.769997,75.220001,75.760002,74.194603,2002200
2023-06-05,75.849998,76.250000,75.410004,76.089996,74.517784,1460000
2023-06-06,76.669998,78.669998,76.440002,78.650002,77.024895,2382600
2023-06-07,79.430000,80.730003,78.879997,80.419998,78.758308,2588100
2023-06-08,79.860001,80.510002,79.040001,79.800003,78.151131,3036500
2023-06-09,80.019997,81.150002,79.550003,81.099998,79.424263,2344100
2023-06-12,81.040001,81.820000,80.830002,81.809998,80.119591,2834300
2023-06-13,81.750000,82.610001,81.500000,81.949997,80.256699,2332700
2023-06-14,82.510002,82.919998,81.360001,81.540001,79.855179,3196300
2023-06-15,81.510002,81.510002,79.410004,80.150002,78.493896,4333700
2023-06-16,80.519997,81.970001,79.980003,80.410004,78.748528,11642800
2023-06-20,80.010002,80.290001,78.610001,79.220001,77.583115,2655200
2023-06-21,78.709999,79.120003,78.010002,78.989998,77.357864,2456100
2023-06-22,79.239998,79.379997,77.300003,78.459999,76.838814,1625900
2023-06-23,77.919998,78.540001,75.860001,76.279999,74.703850,3670700
2023-06-26,76.550003,79.680000,76.430000,79.570000,77.925880,2283600
2023-06-27,80.029999,80.980003,79.180000,80.739998,79.071709,1604400
2023-06-28,80.370003,80.570000,79.639999,80.059998,78.405746,1964000
2023-06-29,79.820000,80.529999,79.480003,80.389999,78.728943,1891800
2023-06-30,80.910004,81.220001,79.440002,80.889999,79.218597,4238300
2023-07-03,80.349998,81.769997,80.349998,81.470001,79.786621,968900
2023-07-05,81.379997,82.449997,80.690002,81.180000,79.502609,3081400
2023-07-06,80.050003,80.430000,78.389999,80.290001,78.630997,1831000
2023-07-07,79.559998,80.449997,79.430000,79.809998,78.160927,1427700
2023-07-10,79.570000,79.849998,78.320000,79.169998,77.534142,1710400
2023-07-11,79.690002,80.949997,79.540001,80.900002,79.228401,2501700
2023-07-12,82.099998,82.230003,79.650002,79.690002,78.043404,2254400
2023-07-13,79.690002,80.889999,79.339996,80.860001,79.189232,1866900
2023-07-14,80.010002,80.320000,79.129997,79.980003,78.327408,2114600
2023-07-17,79.989998,80.059998,79.220001,79.279999,77.641869,1199400
2023-07-18,79.480003,79.480003,77.900002,78.599998,76.975922,1828500
2023-07-19,79.000000,80.459999,78.779999,80.419998,78.758308,1857000
2023-07-20,80.529999,82.050003,80.000000,82.010002,80.315460,1557100
2023-07-21,82.250000,83.269997,81.779999,82.309998,80.609268,1529600
2023-07-24,82.279999,82.980003,82.199997,82.669998,80.961823,1202600
2023-07-25,82.830002,83.680000,82.589996,82.940002,81.226250,1708700
2023-07-26,82.820000,83.980003,82.309998,83.239998,81.520050,1608500
2023-07-27,83.769997,83.889999,81.190002,81.220001,79.541779,1487200
2023-07-28,81.970001,82.269997,80.500000,81.010002,79.336128,1198400
2023-07-31,81.400002,82.160004,80.739998,82.150002,80.452568,1910800
2023-08-01,81.779999,85.239998,81.550003,84.599998,82.851944,2401300
2023-08-02,84.500000,84.970001,83.279999,83.570000,81.843231,1582500
2023-08-03,83.250000,83.940002,81.440002,83.790001,82.058678,2184000
2023-08-04,83.379997,84.309998,82.010002,82.379997,80.677811,1737500
2023-08-07,82.699997,85.080002,82.699997,84.790001,83.038025,1639800
2023-08-08,83.779999,85.629997,83.279999,85.290001,83.527687,1512800
2023-08-09,84.699997,86.040001,84.279999,85.470001,83.703972,1994000
2023-08-10,85.830002,86.389999,84.660004,84.949997,83.194710,1420400
2023-08-11,84.760002,85.739998,83.900002,84.260002,82.518974,1872500
2023-08-14,83.250000,84.639999,82.989998,84.279999,83.140457,1803500
2023-08-15,83.849998,84.660004,83.029999,83.269997,82.144104,1600800
2023-08-16,83.349998,84.129997,82.820000,83.250000,82.124382,2216000
2023-08-17,83.510002,84.300003,81.769997,81.790001,80.684128,1883100
2023-08-18,80.930000,81.739998,80.589996,81.199997,80.102097,2170100
2023-08-21,81.199997,81.699997,80.120003,80.320000,79.234001,2207300
2023-08-22,80.620003,80.650002,79.629997,79.849998,78.770355,1642900
2023-08-23,80.160004,81.150002,79.839996,81.000000,79.904800,1641800
2023-08-24,80.930000,82.139999,80.269997,80.360001,79.273460,1537700
2023-08-25,80.570000,81.580002,80.410004,81.029999,79.934402,1388700
2023-08-28,81.160004,82.250000,81.160004,81.290001,80.190887,767900
2023-08-29,81.290001,83.139999,81.000000,83.059998,81.936951,1492900
2023-08-30,83.040001,83.379997,82.440002,82.910004,81.788986,1381900
2023-08-31,83.019997,83.410004,82.620003,82.879997,81.759384,3081800
2023-09-01,83.320000,83.760002,82.250000,82.639999,81.522629,1311900
2023-09-05,82.660004,83.010002,80.410004,80.860001,79.766701,1611300
2023-09-06,81.220001,82.559998,80.849998,81.980003,80.871559,1987900
2023-09-07,82.209999,83.250000,81.980003,82.550003,81.433846,1388100
2023-09-08,82.550003,83.050003,82.089996,82.599998,81.483170,1151000
2023-09-11,83.029999,83.919998,82.779999,83.739998,82.607758,1669600
2023-09-12,83.209999,84.349998,83.190002,83.589996,82.459785,1761100
2023-09-13,83.559998,84.169998,82.389999,82.580002,81.463448,1849600
2023-09-14,83.610001,84.809998,83.599998,84.510002,83.367348,2842700
2023-09-15,84.120003,85.160004,83.820000,84.370003,83.229240,7622100
2023-09-18,84.529999,85.250000,83.730003,84.790001,83.643562,2163100
2023-09-19,84.980003,85.260002,83.739998,83.739998,82.607758,2371400
2023-09-20,84.849998,86.720001,84.220001,85.260002,84.107208,2117500
2023-09-21,84.959999,85.339996,83.550003,83.739998,82.607758,2532500
2023-09-22,83.669998,84.370003,82.699997,82.830002,81.710068,2537200
2023-09-25,82.389999,83.379997,82.269997,83.190002,82.065193,1336800
2023-09-26,82.589996,82.809998,81.029999,81.089996,79.993584,1788700
2023-09-27,81.550003,82.589996,80.019997,80.199997,79.115623,2579500
2023-09-28,80.900002,81.690002,80.349998,80.459999,79.372101,2146100
2023-09-29,83.510002,84.250000,81.400002,81.919998,80.812363,4353400
2023-10-02,81.510002,84.500000,80.669998,81.730003,80.624939,5079500
2023-10-03,80.849998,81.389999,78.379997,79.309998,78.237656,3277500
2023-10-04,79.769997,81.739998,79.559998,81.650002,80.546021,2970100
2023-10-05,81.519997,83.239998,81.519997,83.000000,81.877762,3116900
2023-10-06,82.199997,82.900002,80.550003,81.480003,80.378319,3837600
2023-10-09,80.830002,82.400002,80.800003,82.120003,81.009666,2464700
2023-10-10,82.089996,84.449997,82.089996,83.669998,82.538704,2435600
2023-10-11,84.360001,85.949997,84.139999,85.809998,84.649773,3409700
2023-10-12,84.800003,85.410004,84.309998,85.000000,83.850723,2703400
2023-10-13,85.580002,85.680000,84.589996,85.150002,83.998695,2727100
2023-10-16,85.769997,85.980003,84.529999,85.669998,84.511658,2356400
2023-10-17,85.279999,86.970001,85.070000,86.559998,85.389626,2182700
2023-10-18,86.059998,86.480003,84.889999,85.760002,84.600449,1689800
2023-10-19,85.199997,85.720001,83.750000,83.919998,82.785324,3790600
2023-10-20,84.070000,84.779999,83.610001,83.889999,82.755722,2596800
2023-10-23,83.110001,83.540001,82.739998,82.989998,81.867897,3080800
2023-10-24,83.669998,84.599998,83.519997,84.290001,83.150322,3474000
2023-10-25,83.709999,84.250000,82.519997,82.669998,81.552223,3161200
2023-10-26,83.010002,84.000000,82.970001,83.040001,81.917221,2602400
2023-10-27,83.480003,83.800003,81.290001,81.349998,80.250069,2481000
2023-10-30,82.250000,82.760002,80.800003,81.870003,80.763046,5863600
2023-10-31,83.730003,85.650002,82.540001,83.610001,82.479515,4149300
2023-11-01,83.839996,85.470001,83.070000,85.430000,84.274910,2961000
2023-11-02,86.690002,88.070000,86.000000,87.800003,86.612862,2733300
2023-11-03,88.800003,89.690002,88.230003,88.449997,87.254066,2553700
2023-11-06,88.070000,88.480003,87.370003,88.139999,86.948265,1900600
2023-11-07,85.779999,86.779999,85.599998,85.650002,84.491928,9874000
2023-11-08,86.089996,86.730003,85.480003,86.370003,85.202202,12513600
2023-11-09,86.830002,87.320000,84.550003,84.639999,83.495583,2633800
2023-11-10,85.489998,86.180000,84.940002,85.980003,84.817467,4190400
2023-11-13,84.940002,85.660004,84.379997,85.470001,84.916824,2581100
2023-11-14,87.849998,88.089996,86.839996,86.940002,86.377312,3894100
2023-11-15,86.830002,87.690002,86.239998,86.279999,85.721581,3461700
2023-11-16,86.470001,87.570000,86.360001,86.769997,86.208405,2340700
2023-11-17,87.470001,87.779999,86.529999,87.489998,86.923744,2196700
2023-11-20,87.540001,89.080002,87.279999,88.550003,87.976891,2897400
2023-11-21,88.139999,89.139999,87.849998,88.739998,88.165657,2032700
2023-11-22,89.449997,89.500000,87.889999,88.699997,88.125916,1674500
2023-11-24,88.669998,89.720001,88.099998,89.620003,89.039970,920000
2023-11-27,89.599998,90.629997,89.349998,90.120003,89.536728,2336300
2023-11-28,89.410004,90.129997,88.949997,89.309998,88.731972,2676800
2023-11-29,89.730003,89.879997,87.989998,88.199997,87.629150,2534500
2023-11-30,88.199997,89.220001,87.480003,89.099998,88.523331,6975000
2023-12-01,89.089996,90.410004,88.510002,89.459999,88.880997,3280600
2023-12-04,88.769997,89.980003,88.250000,89.820000,89.238670,3011700
2023-12-05,89.510002,90.160004,89.320000,89.879997,89.298279,3330300
2023-12-06,90.000000,90.330002,87.269997,87.419998,86.854202,3717200
2023-12-07,87.680000,87.760002,86.949997,87.510002,86.943619,2512300
2023-12-08,87.000000,88.040001,86.809998,87.720001,87.152260,2072800
2023-12-11,87.589996,88.180000,87.279999,88.070000,87.499992,2220000
2023-12-12,88.330002,89.050003,87.860001,88.599998,88.026566,2140700
2023-12-13,88.739998,91.360001,88.239998,90.849998,90.262001,2712700
2023-12-14,91.989998,93.419998,90.970001,91.870003,91.275406,5067600
2023-12-15,91.849998,92.300003,89.800003,90.790001,90.202393,7153000
2023-12-18,92.470001,92.470001,89.379997,90.139999,89.556595,3144900
2023-12-19,90.389999,91.070000,90.080002,90.290001,89.705627,2124700
2023-12-20,89.970001,90.339996,88.489998,88.529999,87.957016,3196600
2023-12-21,89.410004,89.970001,88.169998,89.949997,89.367828,2097200
2023-12-22,90.339996,91.199997,89.760002,89.959999,89.377762,2187700
2023-12-26,89.959999,90.739998,89.500000,90.459999,89.874527,1008400
2023-12-27,90.419998,91.070000,90.190002,91.050003,90.460709,1332600
2023-12-28,90.750000,91.330002,90.529999,91.160004,90.570000,1318300
2023-12-29,90.629997,91.199997,90.059998,90.169998,89.586403,2331400
2024-01-02,90.309998,90.629997,89.790001,90.239998,89.655952,1906300
2024-01-03,89.800003,90.290001,88.760002,88.910004,88.334564,2079200
2024-01-04,88.940002,89.459999,88.309998,88.699997,88.125916,1824900
2024-01-05,88.830002,89.360001,87.900002,88.519997,87.947083,3072400
2024-01-08,88.489998,89.820000,88.300003,89.809998,89.228729,1787200
2024-01-09,88.919998,90.209999,88.639999,89.589996,89.010155,1731700
2024-01-10,89.720001,91.059998,89.589996,90.730003,90.142784,1881700
2024-01-11,90.620003,91.000000,89.750000,89.980003,89.397636,1505100
2024-01-12,90.559998,92.110001,90.559998,91.930000,91.335014,1937000
2024-01-16,91.769997,92.230003,91.220001,91.320000,90.728958,2243500
2024-01-17,89.989998,91.529999,88.059998,89.639999,89.059837,2005200
2024-01-18,89.650002,90.139999,88.309998,89.010002,88.433914,2284200
2024-01-19,89.870003,90.209999,88.489998,89.849998,89.268471,1946600
2024-01-22,89.930000,90.610001,88.870003,88.940002,88.364365,2170800
2024-01-23,88.949997,89.589996,87.500000,88.059998,87.490059,2408400
2024-01-24,89.949997,89.949997,87.040001,87.129997,86.566078,1943000
2024-01-25,88.489998,88.800003,86.860001,87.220001,86.655502,1790700
2024-01-26,87.459999,87.790001,86.779999,87.389999,86.824394,1293300
2024-01-29,87.279999,87.720001,86.470001,87.169998,86.605820,1580900
2024-01-30,87.080002,87.309998,86.330002,86.930000,86.367378,2878000
2024-01-31,87.519997,88.019997,86.449997,86.510002,85.950096,2766500
2024-02-01,86.309998,88.309998,85.610001,88.230003,87.658966,4542600
2024-02-02,87.180000,88.519997,85.400002,87.930000,87.360901,3900300
2024-02-05,86.849998,87.430000,86.050003,86.510002,85.950096,2726400
2024-02-06,86.430000,87.660004,86.320000,86.529999,85.969963,2821200
2024-02-07,86.750000,87.410004,85.629997,86.760002,86.198479,2645100
2024-02-08,86.589996,87.430000,85.959999,86.980003,86.417053,2161900
2024-02-09,86.820000,87.680000,86.230003,87.660004,87.092651,2124100
2024-02-12,87.750000,88.070000,87.089996,87.550003,86.983368,1916300
2024-02-13,86.129997,87.339996,85.400002,87.269997,86.705170,2552600
2024-02-14,89.589996,94.629997,89.589996,93.370003,92.765694,5693800
2024-02-15,93.650002,94.370003,92.610001,93.739998,93.133293,3125100
2024-02-16,93.000000,94.360001,92.820000,93.129997,92.527245,3102200
2024-02-20,92.599998,93.790001,91.970001,92.809998,92.209312,3622600
2024-02-21,93.120003,94.519997,92.650002,94.250000,93.639999,3004700
2024-02-22,94.309998,94.529999,92.930000,93.820000,93.820000,2609100
2024-02-23,94.180000,94.430000,93.309998,93.410004,93.410004,2007200
2024-02-26,93.400002,93.599998,91.730003,91.860001,91.860001,2270000
2024-02-27,92.529999,93.129997,91.910004,92.120003,92.120003,2707400
2024-02-28,91.940002,93.110001,91.820000,91.860001,91.860001,3651000
2024-02-29,92.290001,93.010002,91.419998,92.160004,92.160004,8932800
2024-03-01,91.870003,92.809998,91.209999,92.720001,92.720001,2556900
2024-03-04,92.650002,93.699997,91.050003,93.400002,93.400002,2521500
2024-03-05,93.199997,93.750000,91.279999,91.550003,91.550003,2457200
2024-03-06,92.459999,92.790001,91.540001,92.070000,92.070000,1809300
2024-03-07,92.739998,93.160004,91.459999,92.040001,92.040001,2102400
2024-03-08,92.309998,92.360001,91.610001,92.000000,92.000000,3137900
2024-03-11,91.769997,92.809998,91.500000,92.699997,92.699997,2170500
2024-03-12,92.540001,93.570000,92.309998,92.860001,92.860001,1743600
2024-03-13,92.900002,93.230003,92.209999,92.680000,92.680000,2334200
2024-03-14,92.000000,92.150002,90.790001,91.699997,91.699997,2517100
2024-03-15,91.290001,92.160004,91.120003,91.349998,91.349998,6279900
2024-03-18,91.879997,92.769997,91.529999,92.300003,92.300003,2074100
2024-03-19,92.760002,93.820000,92.330002,93.660004,93.660004,2686400
2024-03-20,93.379997,93.720001,92.309998,92.989998,92.989998,2212500
2024-03-21,93.360001,93.529999,91.320000,93.099998,93.099998,3810100
2024-03-22,93.389999,93.680000,92.000000,92.080002,92.080002,1659600
2024-03-25,92.419998,92.709999,91.239998,91.269997,91.269997,1761900
2024-03-26,91.550003,92.349998,90.989998,91.010002,91.010002,1776400
2024-03-27,91.849998,92.879997,91.139999,92.800003,92.800003,3077200
2024-03-28,93.330002,93.599998,92.940002,93.440002,93.440002,3519500
2024-04-01,93.440002,93.529999,91.809998,91.989998,91.989998,2198600
2024-04-02,91.589996,92.000000,90.900002,90.980003,90.980003,2582000
2024-04-03,91.199997,91.870003,90.660004,91.269997,91.269997,1974800
2024-04-04,92.120003,92.440002,90.110001,90.440002,90.440002,1787400
2024-04-05,90.440002,92.019997,90.440002,91.760002,91.760002,1728100
2024-04-08,91.480003,92.070000,91.300003,91.790001,91.790001,1807500
2024-04-09,91.779999,92.010002,90.989998,92.000000,92.000000,2019000
